df,dl,dr,v,w
1.9779589,1.4740793,1.522447,0.27524573,-0.0009450031
2.758101,3.6726072,2.4627318,0.5,-0.7146222
2.893211,3.17063,1.8405685,0.49830976,-0.71696573
1.5738719,2.4287257,1.9103997,0.10757762,-0.6200222
3.2912095,3.4483807,3.0573118,0.4887017,-0.4586987
1.8776888,0.9550897,2.1684346,0.2506571,0.66190296
1.2328216,1.2224284,1.7642038,0.05496693,0.69818383
1.9452546,1.7480874,2.675688,0.2707026,0.7444673
1.044892,0.77273667,1.6738629,0.04766667,0.7284615
1.8441969,0.59341794,1.2599677,0.22918768,0.72771686
0.9763109,0.6547743,0.7787959,0.028911352,0.21592538
0.9201781,0.31580806,0.25384438,0.033601332,-0.091892675
0.8433199,0.68037295,0.55075747,0.02700814,-0.24315412
2.7704444,3.3753881,0.51422447,0.49465692,-0.7010392
2.8698611,2.8720295,0.51765436,0.49628523,-0.67939556
0.77464473,0.46331516,1.5260439,0.0,0.6861763
3.1973994,3.118258,2.6667438,0.5,-0.5997097
3.3220353,3.9918163,3.3772602,0.5,-0.7244219
1.5689865,1.899024,1.9943126,0.10293966,0.106317885
1.0528134,1.473466,0.76116604,0.043785412,-0.7080579
2.4118433,0.6359673,2.5320122,0.4706564,0.7250951
3.609816,3.0228095,4.308179,0.49380046,0.65347695
1.4772509,1.5515435,2.1063502,0.06327657,0.68810135
2.1874077,2.8697274,2.651631,0.38328868,-0.21056394
2.2360327,1.0883689,2.4292703,0.39457563,0.67892325
2.9705403,2.0669072,3.1343322,0.5,0.6729208
2.5324557,2.0919724,2.1503685,0.49740356,0.13237377
2.5104923,2.2698555,3.6701372,0.49045315,0.6699481
3.003495,3.1397974,2.5043304,0.48524436,-0.6963644
4.1510563,3.715834,5.115562,0.49851677,0.65252113
1.333781,0.8782153,0.5323306,0.054560453,-0.4493067
0.59905505,1.8993379,0.6939202,0.0,-0.7205188
0.6623873,0.53939134,1.0643804,0.0079962695,0.71591985
3.2093964,2.6618118,3.0709243,0.5,0.49385825
2.0171118,1.9146668,1.5031734,0.31366688,-0.4877076
3.6332235,4.0367355,3.4560497,0.5,-0.6604301
3.4783328,3.651505,3.4481654,0.5,-0.2493645
2.9200542,3.4873676,3.244607,0.48708043,-0.29994762
2.1799202,2.174728,2.2582414,0.34959728,0.07413487
2.315353,2.670199,2.5382311,0.43762633,-0.15062626
2.3869686,3.7961972,2.6993747,0.44921932,-0.66238433
3.0355213,3.004842,3.5823553,0.49802622,0.7194087
2.864816,2.9584932,2.8102295,0.49765217,-0.1734479
3.4332774,3.8369265,3.8108866,0.49219134,-0.021536222
3.6056259,4.963045,3.1682906,0.5,-0.6569672
2.105991,2.6341414,1.4454863,0.34431362,-0.692856
1.134805,1.2664586,1.0482972,0.0439457,-0.31347176
0.8048251,0.7777557,2.5940528,0.0,0.7334819
0.8948095,1.6598139,1.0770061,0.009671645,-0.6786313
3.1410763,3.2638884,3.7677002,0.48275664,0.6013139
2.9142735,3.812711,3.6388206,0.5,-0.19234923
2.2722614,2.2525697,2.2892165,0.4057552,0.04057656
2.5193985,2.3720846,3.4475985,0.4895824,0.6638562
2.3943992,0.40535703,2.7868464,0.44908497,0.7063493
0.9748242,1.3665844,1.6347789,0.018049203,0.50838244
2.5603812,1.7472181,0.6964674,0.48731035,-0.76278603
1.8368152,2.6434422,2.1554143,0.22004414,-0.6046923
1.0478176,0.5111268,1.9651748,0.033779275,0.7122195
3.470448,2.774534,3.38798,0.5,0.66809326
0.5168255,0.32564682,0.837685,0.0,0.6820964
3.210122,3.8139393,0.6560471,0.49676573,-0.71020305
2.694086,2.7661674,2.903882,0.5,0.1775161
1.0003268,1.5409956,1.5725427,0.029831177,0.09954123
1.1474793,1.4573103,1.5357761,0.038438518,0.11403554
1.2736944,1.7685838,0.77823687,0.032418918,-0.70087737
2.5540698,3.5110705,0.53814495,0.48516774,-0.7318488
2.1618996,1.9417038,2.5395432,0.35426652,0.7207839
3.5246427,0.57800025,3.4456728,0.5,0.6896323
2.7225387,1.9197584,3.006811,0.49443364,0.70185995
4.1316543,1.1461389,4.3443775,0.5,0.6795895
2.623469,2.6047044,2.539583,0.5,-0.07401886
2.1049805,2.37016,2.1196449,0.33261344,-0.34120622
1.5359703,1.5844599,1.7347633,0.10068171,0.19305806
3.2560344,3.0503488,3.7272615,0.5,0.6886278
2.0923004,2.6345537,1.731859,0.32926795,-0.6806529
2.3712306,2.7819226,2.897207,0.44202262,0.16923547
3.3318717,3.1656182,3.4221194,0.4896619,0.28022674
3.2513688,4.2451253,2.9044502,0.5,-0.6956307
2.2221029,2.783421,2.7180138,0.39934862,-0.024091545
2.366049,0.24395345,2.6960301,0.46466312,0.634525
1.5758791,0.7265983,2.0435984,0.11036956,0.6426689
1.3705431,1.2014443,2.128456,0.04727913,0.7109869
3.0126755,0.54256517,4.1989117,0.48991808,0.71961707
3.0911942,2.6569796,3.3895001,0.4992956,0.743597
2.8281484,2.7609885,2.8781886,0.5,0.14472543
2.7289507,2.3280137,2.8164651,0.5,0.57028484
2.1284032,2.5250804,2.1805754,0.34029707,-0.4393869
3.49466,3.4449902,3.452369,0.4943787,0.051262073
1.5459933,1.1897087,1.7958992,0.10412939,0.7076409
0.8768011,1.8168849,0.20445946,0.018989524,-0.7008503
2.6987867,3.2198298,3.2828438,0.49185297,0.13024011
2.6240525,3.0807352,3.0131984,0.49796635,-0.08442886
0.72848135,1.0296654,1.7264719,0.0,0.729629
2.2797759,2.900892,2.0603244,0.40368018,-0.6777014
0.8243093,1.2630306,0.32265913,0.026769383,-0.714681
1.8983074,1.1538483,2.491906,0.24756558,0.6949855
2.5232334,3.6496508,2.2751267,0.49129978,-0.68346554
0.26081,1.3536124,0.2,0.015326943,-0.6883308
0.47038233,0.4054933,0.89513594,0.005664748,0.705783
2.6228242,1.9626536,3.135609,0.5,0.6601673
2.773671,2.3505187,3.315218,0.5,0.63335764
1.5898637,1.2233565,1.4203061,0.11672706,0.23850428
1.5822685,1.948775,3.0010273,0.13066119,0.7481793
1.0234807,0.9908778,0.6944129,0.038140975,-0.5048448
2.2661862,1.0749328,3.004367,0.40503943,0.71643955
1.0297955,1.5633805,0.36462957,0.05347445,-0.60690194
2.973082,3.072387,2.761019,0.5,-0.35450113
1.9835787,2.67808,0.7117512,0.2736675,-0.652004
1.1285162,1.3348359,2.296248,0.035628464,0.6840292
3.567498,4.59172,4.3760667,0.48796874,-0.27249277
3.330826,4.6613173,3.401401,0.5,-0.671422
3.3128498,3.611902,0.6781717,0.5,-0.7068222
0.88616925,0.92738616,1.7310394,0.029652968,0.76740867
1.0103567,1.129954,1.1003723,0.047403127,-0.05411072
0.95731515,1.6178412,1.9043363,0.010957664,0.49153665
2.569405,3.2507565,3.3181639,0.5,0.09731389
2.3663642,1.6678538,2.872116,0.44269532,0.68691593
1.8834769,2.461968,1.7878433,0.23947974,-0.6758375
2.8841653,2.9048326,2.7314658,0.4726461,-0.19517979
2.4746826,2.7603228,2.9281802,0.46507454,0.1691769
1.5063779,1.6860911,1.8314503,0.091472976,0.15976891
2.6928365,2.6367059,0.8053679,0.49695697,-0.7143358
0.94516885,0.27094597,1.478432,0.01552536,0.68934715
1.5338298,0.8862438,1.9801384,0.09424158,0.7202691
3.884893,3.9714985,4.8006783,0.5,0.6638461
2.377439,2.5239084,2.2892885,0.438457,-0.3224607
0.72101533,0.81353724,1.1800725,0.0,0.66074485
2.6004164,2.9057782,0.805132,0.5,-0.7087485
0.8415707,0.6197222,1.5589329,0.009969691,0.65774274
1.492666,0.9621985,2.4925191,0.07335716,0.69019043
0.79618734,1.4456785,1.1066229,0.008098792,-0.60639787
3.3155665,3.823292,2.7705052,0.49788263,-0.7130961
2.5880442,2.415633,3.2524207,0.5,0.73300016
1.2100524,1.8609275,0.82252324,0.05074646,-0.70221186
1.1470684,0.9417981,1.0384201,0.053285517,0.119914256
1.6384114,0.2797735,1.4583101,0.1417973,0.64087373
2.9598584,3.284878,3.649545,0.5,0.48665413
0.98534524,0.8416831,0.742175,0.010615888,-0.22033143
2.7719007,3.223274,2.445005,0.4950026,-0.70428646
0.5747416,0.20740059,0.35507607,0.021413801,0.25261158
2.2203918,2.4488862,2.188179,0.38419634,-0.31780502
3.4671738,3.6077287,4.1019273,0.4969683,0.6048064
2.5728018,2.2664208,2.905181,0.49332318,0.73391604
2.880917,3.3950634,3.6546488,0.49564442,0.36982214
2.388248,0.43298224,2.9305725,0.46202695,0.6478953
1.0498306,1.1701949,1.8737683,0.051570754,0.70206225
2.641254,2.8712747,3.4274068,0.5,0.683007
2.541912,2.5773165,0.54304755,0.5,-0.71155816
3.3412845,3.501706,3.4086587,0.49463075,-0.11740491
0.9124545,0.893497,1.7639501,0.018860998,0.6574141
1.0764574,1.2694246,0.48469147,0.049120363,-0.6795471
2.1963742,0.62645614,2.242998,0.36425588,0.6919651
0.8143139,1.7754781,0.8290345,0.00654416,-0.7000757
2.7958014,2.8458655,3.4653847,0.4877993,0.68633467
2.5477748,2.3134084,2.6493356,0.49898073,0.41225576
0.923525,0.7960582,1.7416013,0.027018508,0.69227135
2.5785813,3.3026335,2.6943414,0.49014312,-0.71776277
2.8080761,3.7233632,3.817224,0.5,0.09011149
2.465497,2.0959337,3.3145208,0.4768685,0.6974805
3.2330668,3.7656965,3.1819706,0.5,-0.70345336
3.0229292,0.53488404,3.5501957,0.5,0.6991033
2.6443634,2.7979565,2.1158514,0.49224386,-0.7493465
1.1278841,0.7341788,1.3376839,0.04842072,0.67078036
2.4969537,2.9262953,0.46182886,0.5,-0.73431396
2.974812,3.834278,2.337078,0.5,-0.7215728
0.9612416,1.8347548,0.23735236,0.020718595,-0.7228401
1.104254,1.5496615,1.8484638,0.043958616,0.44483793
2.4582496,3.0561895,2.6142895,0.47709575,-0.4876144
2.7646806,2.0191789,3.0650263,0.4996432,0.6833023
3.45007,3.9199734,3.4795809,0.5,-0.57124597
3.0844555,3.542113,3.8752134,0.49810106,0.40210629
1.8564353,1.9065524,1.2763895,0.23082598,-0.71220654
1.5950278,1.8960665,2.241228,0.13630845,0.431067
2.8421953,2.8399239,4.025948,0.5,0.7429321
3.2722905,2.7575006,3.111806,0.49830753,0.45691094
1.6079612,0.46002552,1.3498193,0.122505985,0.6958152
2.4704509,3.6879709,2.8962839,0.48688343,-0.71541107
0.4823661,0.2,0.9779,0.0,0.7037902
2.4483209,2.6982677,2.0004435,0.48053402,-0.7266673
4.124793,3.639008,4.1017056,0.5,0.5645959
2.0665283,2.3919415,0.3538651,0.31718624,-0.6742499
2.240433,0.26664093,3.4296386,0.3929133,0.7019119
2.1638067,2.2418656,2.263512,0.3488408,0.05086626
1.858245,2.5639617,2.030859,0.2194705,-0.62699795
0.89203495,1.2133962,1.2788067,0.023028547,0.11127332
2.4649866,2.6002462,1.2528895,0.48935944,-0.7183708
2.6995811,2.4306216,2.5122504,0.5,0.14035097
2.1825676,2.691299,2.2914896,0.37551937,-0.4156969
2.3273993,1.9477782,3.6790128,0.42282778,0.67693484
3.4446044,4.312098,3.8814137,0.49227354,-0.5010222
3.165404,3.426255,4.118693,0.5,0.7234619
2.461121,2.133254,2.5801427,0.47211903,0.5338614
2.9011662,0.5724408,3.2693007,0.49077407,0.68461084
0.8532881,0.96509683,0.56899726,0.014375654,-0.6850318
2.8078356,2.7290974,2.2217484,0.5,-0.62758124
1.3965008,1.80778,0.6519412,0.070439525,-0.7259919
2.384194,2.0628324,2.3555264,0.45232943,0.4044761
2.6460042,3.1951678,2.726636,0.5,-0.5934014
2.522815,1.4364678,2.443261,0.5,0.6626695
1.784366,2.0944545,0.8828688,0.19261146,-0.69931066
3.6209424,3.416027,4.204813,0.49234515,0.7524979
0.725138,0.9783134,0.4867736,0.0,-0.7615543
0.7696404,1.6095243,0.9377504,0.01202482,-0.73482734
1.5251628,0.23559913,1.3470054,0.09287285,0.70436925
1.162686,1.404471,1.7629857,0.045976866,0.53103685
1.003459,1.9187478,0.33042848,0.025787057,-0.7221602
0.83965766,1.667973,1.435851,0.0053340634,-0.39483878
3.0940087,4.0019126,2.9565127,0.48754463,-0.7006513
2.058416,1.9356604,2.0233788,0.32328868,0.10664754
2.401391,3.0256412,2.6159124,0.44030672,-0.49680394
2.4298317,3.0106263,2.5079396,0.4582957,-0.62435526
2.7271554,2.9487565,3.5543754,0.49930173,0.74605906
2.684095,3.3480623,3.1401498,0.494313,-0.23257652
2.0857675,0.5612695,2.828413,0.31092748,0.68172765
2.0598657,1.50467,2.3461175,0.31304723,0.66884696
2.5814471,3.3429053,0.40389958,0.47000477,-0.76956695
1.5449563,1.4688898,1.6590677,0.104591444,0.21507381
2.1283712,1.4505383,1.466207,0.35305247,0.040067613
2.5133476,4.3159847,3.5628552,0.49020594,-0.7011333
2.8469057,2.5212317,2.8736758,0.5,0.4278784
0.65684384,1.1639515,0.222468,0.0,-0.71126765
2.2521272,1.9915135,1.8797778,0.38702518,-0.1545894
2.599307,2.5501502,0.43693745,0.49494854,-0.6645899
1.4914749,1.3245674,0.20687555,0.097283855,-0.70658225
0.9859773,0.66875124,1.3964579,0.037111323,0.72179985
2.072839,2.7156827,1.1739134,0.32196274,-0.749236
2.4581008,3.6994247,3.2014916,0.47864416,-0.555981
2.9160154,3.061169,2.6777256,0.4850457,-0.45710483
2.863546,2.2309592,2.9299262,0.5,0.6840746
0.7743795,0.47270215,0.9232514,0.02983379,0.67504746
3.1039526,2.8716204,0.54553664,0.5,-0.73644257
1.0245312,1.2698681,1.4687203,0.026538279,0.3179311
3.4004204,3.3261037,2.8026488,0.5,-0.65488887
0.60970026,1.8675,1.5800619,0.0,-0.5046005
0.66790676,0.8298906,0.26800433,0.011842769,-0.7138366
1.7453455,2.3254027,1.9059625,0.1726109,-0.44913512
2.8585715,2.9675698,2.6077518,0.48759302,-0.41667598
1.617948,1.8240099,2.2888784,0.11970705,0.55492115
3.4149609,3.4618685,2.9726987,0.5,-0.6416094
1.1553359,1.3437757,1.9265207,0.03945166,0.70628107
3.1970844,3.1652284,4.3637247,0.5,0.6567943
2.309046,2.5738513,1.7996116,0.44402102,-0.72158337
3.002281,2.8440797,0.53236336,0.5,-0.68184566
2.263173,3.6250863,2.2917173,0.40254194,-0.7239477
2.5580246,3.0042825,2.7884092,0.49238732,-0.28916234
0.39317814,0.8718614,0.45554036,0.00052680884,-0.74106437
1.3389964,1.4764363,1.432562,0.06790731,-0.051595904
2.0803323,1.5320174,2.59089,0.31710985,0.7136148
3.956662,3.5452275,4.2505107,0.48371774,0.71138453
2.6135178,2.6668885,1.8402597,0.5,-0.71737605
2.6597574,2.8023689,2.500994,0.5,-0.38128504
2.6340685,2.976603,3.364442,0.49596044,0.46893975
2.366097,2.661663,2.515953,0.44836718,-0.13748038
2.5990531,2.5713372,2.7778654,0.48412853,0.25263327
2.2742686,3.8974316,1.8277164,0.41358775,-0.7187537
1.2234777,0.2,1.814322,0.054716308,0.6971688
3.051542,3.0719643,3.1778786,0.4888996,0.13918248
3.6360435,3.5875776,3.7135298,0.5,0.12559249
1.8737398,2.4302993,2.5361044,0.23195302,0.16245401
2.3613117,2.4494386,1.9728591,0.44712165,-0.57914025
3.4792306,0.71616197,4.270141,0.48222998,0.72812456
1.1998129,1.3562032,1.4539883,0.056505386,0.12101476
2.8546126,0.69112194,3.5837953,0.5,0.71757394
1.1649759,0.72065485,1.1812248,0.04408118,0.7025052
2.993014,3.7526293,3.7945971,0.5,0.03706808
2.6282737,2.3089166,1.3794135,0.49361053,-0.6678657
3.1187727,3.7171655,2.644485,0.49896488,-0.71178615
0.5184586,0.40852493,0.2,0.019294204,-0.42687637
1.2496852,1.8356925,0.5743434,0.055319626,-0.69329095
1.598926,2.3691082,2.2368298,0.117560044,-0.17225
2.9237633,2.789221,2.1171467,0.5,-0.68042314
0.82540005,0.6328271,1.4140055,0.0044580805,0.7225337
0.68227315,1.9291021,0.8782641,0.014891895,-0.6927839
1.2255933,0.25121057,0.8490165,0.061817534,0.6772202
3.4564664,3.9814866,0.6137204,0.49933276,-0.7034911
3.060699,2.578376,2.503726,0.4993787,-0.06246349
2.4297519,2.1576097,3.0764043,0.466716,0.66505975
1.3350675,1.6142234,2.1707206,0.056339525,0.7240059
2.4431226,2.5571816,1.685522,0.46660495,-0.6754092
1.4680806,1.2022804,1.1184404,0.06933948,-0.10145291
1.1647702,1.579947,1.980364,0.029873738,0.66731405
2.952338,2.3410604,0.6825796,0.49671355,-0.7283069
3.3507416,3.6606152,3.8063028,0.5,0.16013229
1.4456463,1.1771879,0.6714482,0.08521533,-0.66674054
0.31089896,0.8666007,0.82116956,0.009129565,-0.10107933
2.5864978,2.827405,2.1321976,0.5,-0.70434546
2.4603002,2.8868146,3.0019658,0.48013455,0.15483727
1.7540522,0.7456437,1.8431258,0.20269154,0.67700344
3.4404023,3.2329533,3.4452176,0.47834817,0.23389812
1.7968674,1.5215547,1.2808151,0.21705364,-0.24173123
0.69238377,1.500455,0.2,0.0040158187,-0.7095232
1.7535149,2.849808,1.820844,0.1847641,-0.70844686
2.925598,3.7532492,3.637845,0.49332643,-0.12181396
2.4055064,1.4915957,2.6942196,0.45306468,0.69561523
2.1789985,2.6224406,1.7841778,0.3680517,-0.7071591
2.8677366,2.6673777,2.9873877,0.5,0.4132243
2.7711976,3.4465075,2.8985062,0.5,-0.67945707
1.1954483,1.2830068,0.9229532,0.027922014,-0.5528099
2.8868458,2.9906466,0.6729315,0.4936978,-0.7390334
3.300493,3.3238325,2.9456491,0.5,-0.47594324
2.5230947,2.4381213,2.3784873,0.5,-0.08404399
2.44046,0.67639476,2.0579684,0.47045437,0.7173038
3.7363987,3.736654,3.503,0.5,-0.29368195
2.167306,2.4668882,3.0949545,0.3393889,0.6662556
2.5553248,3.4872546,2.291097,0.49783632,-0.67971015
2.8484643,3.1807153,2.690323,0.4950616,-0.5972354
2.6106799,2.7809079,3.2068338,0.49862245,0.48724192
2.4243226,2.4131114,3.0837252,0.46638086,0.64185405
0.70514774,0.2,0.714281,0.013136582,0.69320285
3.5070586,0.51569515,4.295551,0.4919706,0.7173865
3.0976202,3.347439,2.7249398,0.5,-0.73075837
2.5776687,2.4377165,3.0705955,0.5,0.71988875
2.039362,1.9407322,2.2256331,0.30684492,0.35861456
2.121047,1.0978227,2.5282812,0.34642017,0.6867581
3.1295862,2.661827,3.655181,0.48834744,0.7287727
1.6418762,1.2835988,1.7272273,0.13425915,0.53698564
4.047717,3.8898773,4.431518,0.5,0.63788784
2.5823414,1.2918739,3.1515982,0.5,0.70783335
1.7273194,1.8990322,1.138514,0.18324862,-0.7456465
2.7239738,2.9149308,2.4331818,0.5,-0.5727199
2.151511,2.525206,2.7786832,0.35783032,0.29245874
2.3139837,2.280114,0.29899183,0.41027477,-0.72551894
1.4845084,2.0893464,1.0219457,0.07297047,-0.71725684
2.4509819,3.5486321,3.4670072,0.4698515,-0.113977365
1.2967937,0.825848,1.3165051,0.060091473,0.72977954
0.9947631,0.6064117,1.264935,0.031084143,0.73205316
2.0983388,2.423668,2.4849513,0.3454732,0.083525755
2.3451068,2.754871,2.6606903,0.44491142,-0.07133707
2.203711,1.7671589,2.089593,0.37988663,0.38439146
2.6397173,3.6654632,2.5844328,0.49975002,-0.7113055
3.1022687,2.8439229,4.367874,0.5,0.68523234
1.0484668,1.1577699,0.58742154,0.04674018,-0.70161515
3.3722916,3.8971972,3.197097,0.48521566,-0.72417796
2.315706,3.2200592,1.8478202,0.4249239,-0.75624686
2.7550955,2.5426471,2.8278499,0.5,0.29291484
1.419211,1.9723984,1.0641186,0.06769718,-0.6759242
1.2570257,1.340403,2.0131266,0.06895171,0.724813
1.005638,0.43933666,1.9572024,0.05352658,0.70107865
3.0329766,2.9722242,3.2035613,0.5,0.23518269
2.0970304,1.7003998,1.709254,0.32140958,-0.0061721713
2.2207422,0.46588665,3.3648248,0.38406217,0.69931996
0.7903146,0.28951257,0.52428705,0.010636682,0.45092666
2.8219402,3.2485023,3.2035282,0.49379876,-0.05523845
1.0595962,1.2289766,1.3782061,0.039013393,0.21984816
2.0227864,2.3730223,1.7159553,0.30633852,-0.712402
0.64715946,0.8916191,0.6106093,0.030533602,-0.5517752
2.6588454,2.3558414,3.7434695,0.49317107,0.71667635
1.0400928,0.6719178,1.3052689,0.025856124,0.6826286
2.7176924,2.9670923,3.182786,0.4892553,0.2530076
2.400321,0.54374206,2.9432225,0.48223135,0.69955236
2.9547253,4.4677415,3.3724961,0.5,-0.7154052
0.8874736,0.50597817,1.542109,0.013297871,0.7753933
3.6452727,4.10942,4.070767,0.49170908,-0.044301514
2.6441355,3.1744287,2.7753866,0.5,-0.44008404
0.99685335,0.9980473,2.757821,0.041397095,0.7296543
0.7814722,1.1108264,0.5536409,0.014745114,-0.6921317
2.5651445,2.9916277,2.590152,0.4775901,-0.47691244
0.9053967,1.1546264,1.8501103,0.027638394,0.6879909
3.4942093,3.4679325,4.063064,0.49449828,0.6591293
2.3622422,2.559289,2.3936968,0.44919202,-0.1861612
2.2489388,2.153375,2.1109548,0.3829123,-0.011552478
0.8786672,1.7115332,0.98841625,0.031403393,-0.6859491
2.0235286,2.70933,2.394942,0.2959452,-0.4070602
3.1158426,3.3659878,3.3564122,0.48717034,-0.04344899
3.0666242,2.9193828,2.9794078,0.4915147,0.066425875
2.6631885,2.6971817,3.2258153,0.4917992,0.5974845
0.91230035,0.8004913,1.062993,0.0,0.4315282
2.2964365,2.4457552,2.8945649,0.42957032,0.5283745
1.3340962,0.7276495,1.6147839,0.07727033,0.7805522
2.4092448,2.34204,1.8066834,0.47967103,-0.6312238
0.91012764,0.5955301,0.34609255,0.0038329742,-0.4378522
1.3861265,1.208648,0.8818061,0.06537151,-0.40152466
1.9229436,0.855834,2.336739,0.24797647,0.6887016
1.8499838,1.9326619,1.1980251,0.22438677,-0.7497405
0.4869344,0.8442664,0.8339937,0.0101446705,-0.019194767
3.3746078,3.5179698,3.3297217,0.4985795,-0.20029664
2.9085503,3.4299912,0.88965124,0.4901274,-0.6668727
3.1335602,3.2110915,3.6012886,0.49282774,0.4637809
0.6006942,0.58195746,0.66907674,0.0,0.12536246
3.2320967,3.0954778,3.6963897,0.5,0.6822544
2.6632411,2.4390645,0.6189601,0.5,-0.6900077
3.5248573,4.48352,3.899813,0.5,-0.79573375
1.833413,2.2285907,1.9346479,0.21405762,-0.3758123
2.5490193,2.4613261,3.2907846,0.49429718,0.6856242
1.7521918,2.39164,2.7283604,0.17563847,0.44675818
3.3489633,4.0598893,3.5374138,0.49331415,-0.616302
0.6641064,0.4097937,0.6023532,0.0047252206,0.35788858
0.9597476,1.088177,1.008882,0.028798847,-0.10886842
1.6783174,1.9539231,2.3410559,0.15280657,0.43513003
2.2473676,0.85998994,2.511665,0.4016393,0.74559313
0.8115202,0.75770324,0.8722644,0.009823849,0.23471926
2.8416545,2.7919214,2.6325474,0.4926282,-0.25009078
2.3264978,2.526129,2.8023794,0.42606702,0.2848647
0.728249,2.4278839,1.1706588,0.0,-0.7119881
1.1759558,0.9113849,1.3281901,0.056135945,0.6062093
1.3440045,0.8590628,1.6692233,0.06499068,0.6702238
1.6229199,2.2868536,2.0829706,0.13801277,-0.25518373
2.6506813,2.9545262,3.3289344,0.49879923,0.468983
2.9349947,2.9644427,2.6481087,0.5,-0.40297255
1.2908901,0.7881642,1.1303651,0.07380766,0.4570941
2.5141919,2.1484725,2.513002,0.4932024,0.41678146
2.0130231,2.3265798,2.1861537,0.28282404,-0.1500155
1.9390122,2.0740652,0.76080245,0.26583242,-0.7417883
2.242674,2.4400053,2.2510839,0.3870205,-0.26217225
2.6600451,2.8808799,3.262313,0.5,0.3609592
0.69919235,0.54537934,0.22867098,0.0,-0.5932687
1.4315162,1.326012,1.0658453,0.06713703,-0.26454076
0.74983424,0.41912422,0.5836685,0.01064723,0.36950293
2.3638139,2.8735976,3.217814,0.44321066,0.39210024
1.2029191,1.876286,1.4199529,0.049063075,-0.6732015
0.63014895,0.23180987,0.9961292,0.0,0.685739
2.3451848,2.8105226,2.1643927,0.44308767,-0.68498933
0.7848876,0.4537074,0.7473507,0.011841207,0.5854033
2.5010848,1.9589117,0.62183976,0.5,-0.67431676
2.7052553,2.7802556,2.9126234,0.48955834,0.12072404
0.7819202,0.7293266,0.70857674,0.02442792,-0.03258631
0.9288786,0.45640782,0.27329275,0.021995269,-0.35597825
3.5365405,3.3119512,0.70014143,0.5,-0.728287
1.0127702,0.8945055,0.71117985,0.031265978,-0.32598233
2.2507372,2.7447736,2.4555337,0.40581006,-0.33309627
1.7443935,1.4990537,2.0503836,0.18017553,0.6752362
2.9850967,3.23681,4.59115,0.48685703,0.6473271
2.090345,1.3492265,2.0563736,0.3270795,0.7013518
4.023687,4.0772133,4.322753,0.5,0.3042887
4.276864,4.8101635,4.479944,0.49812433,-0.3821882
2.459644,2.445938,2.2498631,0.48712224,-0.24661648
1.5903683,0.5407861,1.8859148,0.12550269,0.6654953
2.9766746,2.2729816,3.5919168,0.5,0.69650203
3.858534,3.5484438,4.285273,0.5,0.65250725
1.8021297,2.2614112,2.353293,0.21199203,0.09729282
3.7452717,4.274032,3.528377,0.5,-0.7282574
0.5350381,1.6980598,0.7862252,0.0004046633,-0.7270229
1.7430243,2.2965724,1.0511787,0.1735195,-0.7031045
1.2165754,1.994426,0.63247055,0.06665517,-0.6773316
0.62119025,0.3719835,1.6647797,0.00039861654,0.7411749
2.562857,2.7358892,2.7623508,0.49870545,0.011698186
2.9008458,2.3549201,3.388383,0.5,0.6793465
3.2325923,3.9785645,0.422517,0.48849225,-0.72702235
3.3256373,3.4204268,3.4566035,0.4929737,0.002416809
2.2691278,2.703674,3.1309044,0.41051564,0.49187598
2.0901055,1.0677814,2.2126863,0.3127016,0.6994287
0.72816086,0.21450667,0.5505748,0.0,0.63858527
2.8158967,3.9552577,0.42264026,0.4934335,-0.68183255
0.7223057,2.680072,1.3953267,0.0031995007,-0.7093812
2.1694129,2.5663543,1.6540627,0.36165008,-0.6609238
2.9634752,3.9062018,3.0483904,0.5,-0.6984539
1.9383329,1.7498345,2.687483,0.28732544,0.7018666
2.7524714,2.183323,3.3554244,0.5,0.68468946
2.6611032,3.7100804,2.8636134,0.49589482,-0.7021842
2.6643486,2.758342,0.28673616,0.5,-0.72262764
3.0759342,3.1740613,0.54555696,0.4949732,-0.68228817
1.985214,3.0288365,2.3217905,0.28881797,-0.66656065
3.025567,3.0468988,3.559593,0.49273026,0.59576726
2.595656,2.1879942,2.7428668,0.49337906,0.656104
2.1629746,1.6393056,3.0949838,0.37037316,0.7439611
1.8385845,2.0065062,2.0840445,0.23402107,0.103569664
3.7050824,4.3665414,0.8555517,0.5,-0.69527066
2.5657265,2.6567962,2.4513297,0.47212908,-0.25940382
1.3753422,1.4452485,1.085521,0.06631598,-0.46496361
1.9200306,1.7479056,2.6053631,0.2594139,0.6849001
3.2869692,3.1577928,3.3616662,0.48694554,0.24539132
3.2234976,4.1980934,1.9759333,0.4908934,-0.64470345
3.1063607,3.195065,3.1043854,0.5,-0.1090336
2.5748875,2.4013429,3.4428747,0.5,0.7193423
3.0911138,4.060838,3.002593,0.5,-0.6931228
0.5458129,0.6062222,0.20985734,0.0,-0.668334
1.3164409,1.3955427,1.2180749,0.06253682,-0.24798062
2.5959828,2.65799,3.0385308,0.5,0.474467
2.7555816,2.1452494,0.42735633,0.49354962,-0.71944517
1.4548644,1.4811286,1.2027323,0.083501175,-0.3159177
3.7118647,3.9616284,4.1929183,0.5,0.25573692
3.5339758,0.62595445,4.3095527,0.4914341,0.6717076
1.9242201,2.618398,2.776486,0.26146948,0.15057257
2.9089773,2.647051,3.2289174,0.47958758,0.7699207
1.7026532,1.9753886,1.7501103,0.17044021,-0.29441616
